airport,date,country,state,city,baseline_percent
Boston Logan International ,2020-06-12,United States of America (the),Massachusetts,Boston,59
Boston Logan International ,2020-07-18,United States of America (the),Massachusetts,Boston,62
Boston Logan International ,2020-07-10,United States of America (the),Massachusetts,Boston,62
Boston Logan International ,2020-04-06,United States of America (the),Massachusetts,Boston,66
Boston Logan International ,2020-09-25,United States of America (the),Massachusetts,Boston,74
Boston Logan International ,2020-07-08,United States of America (the),Massachusetts,Boston,69
Boston Logan International ,2020-04-22,United States of America (the),Massachusetts,Boston,65
Boston Logan International ,2020-05-19,United States of America (the),Massachusetts,Boston,62
Boston Logan International ,2020-08-12,United States of America (the),Massachusetts,Boston,75
Boston Logan International ,2020-05-29,United States of America (the),Massachusetts,Boston,60
Boston Logan International ,2020-06-02,United States of America (the),Massachusetts,Boston,72
Boston Logan International ,2020-06-05,United States of America (the),Massachusetts,Boston,63
Boston Logan International ,2020-07-28,United States of America (the),Massachusetts,Boston,77
Boston Logan International ,2020-07-16,United States of America (the),Massachusetts,Boston,63
Boston Logan International ,2020-08-27,United States of America (the),Massachusetts,Boston,61
Boston Logan International ,2020-04-02,United States of America (the),Massachusetts,Boston,60
Boston Logan International ,2020-07-15,United States of America (the),Massachusetts,Boston,70
Boston Logan International ,2020-04-05,United States of America (the),Massachusetts,Boston,63
Boston Logan International ,2020-07-05,United States of America (the),Massachusetts,Boston,55
Boston Logan International ,2020-05-12,United States of America (the),Massachusetts,Boston,59
Boston Logan International ,2020-08-01,United States of America (the),Massachusetts,Boston,59
Boston Logan International ,2020-06-10,United States of America (the),Massachusetts,Boston,66
Boston Logan International ,2020-08-29,United States of America (the),Massachusetts,Boston,64
Boston Logan International ,2020-05-28,United States of America (the),Massachusetts,Boston,58
Boston Logan International ,2020-06-24,United States of America (the),Massachusetts,Boston,68
Boston Logan International ,2020-05-17,United States of America (the),Massachusetts,Boston,51
Detroit Metropolitan Wayne County ,2020-04-09,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-06-11,United States of America (the),Michigan,Romulus,46
Detroit Metropolitan Wayne County ,2020-09-20,United States of America (the),Michigan,Romulus,38
Detroit Metropolitan Wayne County ,2020-08-21,United States of America (the),Michigan,Romulus,49
Detroit Metropolitan Wayne County ,2020-05-04,United States of America (the),Michigan,Romulus,39
Detroit Metropolitan Wayne County ,2020-06-04,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-08-16,United States of America (the),Michigan,Romulus,40
Detroit Metropolitan Wayne County ,2020-04-15,United States of America (the),Michigan,Romulus,46
Detroit Metropolitan Wayne County ,2020-09-29,United States of America (the),Michigan,Romulus,51
Detroit Metropolitan Wayne County ,2020-10-14,United States of America (the),Michigan,Romulus,48
Detroit Metropolitan Wayne County ,2020-10-04,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-05-13,United States of America (the),Michigan,Romulus,35
Detroit Metropolitan Wayne County ,2020-09-27,United States of America (the),Michigan,Romulus,44
Detroit Metropolitan Wayne County ,2020-08-07,United States of America (the),Michigan,Romulus,50
Detroit Metropolitan Wayne County ,2020-04-12,United States of America (the),Michigan,Romulus,50
Detroit Metropolitan Wayne County ,2020-05-15,United States of America (the),Michigan,Romulus,31
Detroit Metropolitan Wayne County ,2020-08-04,United States of America (the),Michigan,Romulus,49
Detroit Metropolitan Wayne County ,2020-04-13,United States of America (the),Michigan,Romulus,44
Detroit Metropolitan Wayne County ,2020-07-06,United States of America (the),Michigan,Romulus,52
Detroit Metropolitan Wayne County ,2020-05-06,United States of America (the),Michigan,Romulus,43
Detroit Metropolitan Wayne County ,2020-07-02,United States of America (the),Michigan,Romulus,56
Detroit Metropolitan Wayne County ,2020-07-30,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-08-03,United States of America (the),Michigan,Romulus,43
Detroit Metropolitan Wayne County ,2020-06-24,United States of America (the),Michigan,Romulus,49
Detroit Metropolitan Wayne County ,2020-10-06,United States of America (the),Michigan,Romulus,51
Detroit Metropolitan Wayne County ,2020-08-22,United States of America (the),Michigan,Romulus,48
Detroit Metropolitan Wayne County ,2020-04-20,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-08-31,United States of America (the),Michigan,Romulus,41
Detroit Metropolitan Wayne County ,2020-07-08,United States of America (the),Michigan,Romulus,52
Detroit Metropolitan Wayne County ,2020-05-25,United States of America (the),Michigan,Romulus,22
Detroit Metropolitan Wayne County ,2020-04-01,United States of America (the),Michigan,Romulus,52
Detroit Metropolitan Wayne County ,2020-05-20,United States of America (the),Michigan,Romulus,43
Detroit Metropolitan Wayne County ,2020-08-11,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-10-08,United States of America (the),Michigan,Romulus,50
Detroit Metropolitan Wayne County ,2020-06-20,United States of America (the),Michigan,Romulus,40
Detroit Metropolitan Wayne County ,2020-04-29,United States of America (the),Michigan,Romulus,46
Detroit Metropolitan Wayne County ,2020-07-04,United States of America (the),Michigan,Romulus,34
Detroit Metropolitan Wayne County ,2020-06-05,United States of America (the),Michigan,Romulus,44
Detroit Metropolitan Wayne County ,2020-09-11,United States of America (the),Michigan,Romulus,58
Detroit Metropolitan Wayne County ,2020-09-28,United States of America (the),Michigan,Romulus,53
Detroit Metropolitan Wayne County ,2020-06-30,United States of America (the),Michigan,Romulus,55
Detroit Metropolitan Wayne County ,2020-04-30,United States of America (the),Michigan,Romulus,40
Detroit Metropolitan Wayne County ,2020-07-11,United States of America (the),Michigan,Romulus,39
Detroit Metropolitan Wayne County ,2020-10-09,United States of America (the),Michigan,Romulus,48
Detroit Metropolitan Wayne County ,2020-07-18,United States of America (the),Michigan,Romulus,34
Detroit Metropolitan Wayne County ,2020-08-15,United States of America (the),Michigan,Romulus,52
Detroit Metropolitan Wayne County ,2020-05-31,United States of America (the),Michigan,Romulus,34
Detroit Metropolitan Wayne County ,2020-05-11,United States of America (the),Michigan,Romulus,33
Detroit Metropolitan Wayne County ,2020-07-27,United States of America (the),Michigan,Romulus,49
Detroit Metropolitan Wayne County ,2020-05-09,United States of America (the),Michigan,Romulus,45
Detroit Metropolitan Wayne County ,2020-07-13,United States of America (the),Michigan,Romulus,45
Detroit Metropolitan Wayne County ,2020-07-20,United States of America (the),Michigan,Romulus,45
Detroit Metropolitan Wayne County ,2020-05-03,United States of America (the),Michigan,Romulus,35
Detroit Metropolitan Wayne County ,2020-05-16,United States of America (the),Michigan,Romulus,31
Detroit Metropolitan Wayne County ,2020-07-10,United States of America (the),Michigan,Romulus,42
Detroit Metropolitan Wayne County ,2020-09-21,United States of America (the),Michigan,Romulus,44
Detroit Metropolitan Wayne County ,2020-04-08,United States of America (the),Michigan,Romulus,49
Detroit Metropolitan Wayne County ,2020-06-28,United States of America (the),Michigan,Romulus,37
Detroit Metropolitan Wayne County ,2020-03-30,United States of America (the),Michigan,Romulus,46
Detroit Metropolitan Wayne County ,2020-06-27,United States of America (the),Michigan,Romulus,40
Detroit Metropolitan Wayne County ,2020-06-08,United States of America (the),Michigan,Romulus,42
Detroit Metropolitan Wayne County ,2020-10-02,United States of America (the),Michigan,Romulus,51
Detroit Metropolitan Wayne County ,2020-07-01,United States of America (the),Michigan,Romulus,55
Detroit Metropolitan Wayne County ,2020-06-03,United States of America (the),Michigan,Romulus,47
Detroit Metropolitan Wayne County ,2020-04-28,United States of America (the),Michigan,Romulus,46
Detroit Metropolitan Wayne County ,2020-07-14,United States of America (the),Michigan,Romulus,57
